Year,Année,ISO,Jurisdiction,Juridiction,Product,Produit,Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
2008,2008,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2008,2008,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2008,2008,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2008,2008,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2009,2009,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),71516,a,71516,a
2009,2009,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2009,2009,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2009,2009,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),700,a,700,a
2009,2009,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,9672,a,9672,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),25405,a,25405,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,1385,a,1385,a
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),81500,a,81500,a
2009,2009,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2009,2009,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2009,2009,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),38873,a,38873,a
2009,2009,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2009,2009,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2009,2009,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2010,2010,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2010,2010,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),47687,a,47687,a
2010,2010,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2010,2010,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,e,0,e
2010,2010,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,6275,e,6275,e
2010,2010,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),45600,e,45600,e
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,,u,,u
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,,u,,u
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2010,2010,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2010,2010,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),55730,a,55730,a
2010,2010,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),20963,a,20963,a
2010,2010,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2010,2010,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2010,2010,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),5500,a,5500,a
2011,2011,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),50763,a,50763,a
2011,2011,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2011,2011,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2011,2011,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,5427,a,5427,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,8518,a,8518,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,,u,,u
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,,u,,u
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),4543,a,4543,a
2011,2011,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2011,2011,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2011,2011,QC,Quebec,Québec,Other insecticides,Autres insecticides,,u,,u
2011,2011,QC,Quebec,Québec,Fenitrothion,Fénitrothion,,u,,u
2011,2011,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),62553,p,62553,p
2011,2011,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),22241,a,22241,a
2011,2011,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2011,2011,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2011,2011,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2011,2011,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2012,2012,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),116012,a,116012,a
2012,2012,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2012,2012,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),230,a,230,a
2012,2012,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,8518,e,8518,e
2012,2012,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2012,2012,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2012,2012,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2012,2012,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2012,2012,QC,Quebec,Québec,Other insecticides,Autres insecticides,,u,,u
2012,2012,QC,Quebec,Québec,Fenitrothion,Fénitrothion,,u,,u
2012,2012,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),98044,p,98044,p
2012,2012,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),15639,a,15639,a
2012,2012,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2012,2012,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2012,2012,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),76884,a,76884,a
2013,2013,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2013,2013,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2013,2013,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),4691,a,4691,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2013,2013,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,e,0,e
2013,2013,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2013,2013,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),127506,p,127506,p
2013,2013,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,p,0,p
2013,2013,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,p,0,p
2013,2013,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
2013,2013,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2013,2013,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2013,2013,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2014,2014,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),76884,e,76884,e
2014,2014,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2014,2014,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2014,2014,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,e,0,e
2014,2014,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,e,0,e
2014,2014,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,4474,a,4474,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),12033,a,12033,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2014,2014,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,e,0,e
2014,2014,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,e,0,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2014,2014,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),160380,p,160380,p
2014,2014,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,p,0,p
2014,2014,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,p,0,p
2014,2014,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2014,2014,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,150,a,150,a
2014,2014,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,YT,Yukon,Yukon,Other insecticides,Autres insecticides,0,a,0,a
2014,2014,YT,Yukon,Yukon,Fenitrothion,Fénitrothion,0,a,0,a
2014,2014,YT,Yukon,Yukon,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,AB,Alberta,Alberta,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,AB,Alberta,Alberta,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,AB,Alberta,Alberta,Other insecticides,Autres insecticides,0,a,0,a
2015,2015,BC,British Columbia,Colombie-Britannique,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),20373,a,20373,a
2015,2015,BC,British Columbia,Colombie-Britannique,Fenitrothion,Fénitrothion,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Other insecticides,Autres insecticides,,u,,u
2015,2015,MB,Manitoba,Manitoba,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2015,2015,MB,Manitoba,Manitoba,Fenitrothion,Fénitrothion,0,e,0,e
2015,2015,MB,Manitoba,Manitoba,Other insecticides,Autres insecticides,0,e,0,e
2015,2015,NB,New Brunswick,Nouveau-Brunswick,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),12024,a,12024,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Other insecticides,Autres insecticides,2735,a,2735,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),10729,a,10729,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other insecticides,Autres insecticides,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Other insecticides,Autres insecticides,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Other insecticides,Autres insecticides,0,a,0,a
2015,2015,ON,Ontario,Ontario,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2015,2015,ON,Ontario,Ontario,Fenitrothion,Fénitrothion,0,e,0,e
2015,2015,ON,Ontario,Ontario,Other insecticides,Autres insecticides,0,e,0,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,e,0,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Fenitrothion,Fénitrothion,0,e,0,e
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Other insecticides,Autres insecticides,0,e,0,e
2015,2015,QC,Quebec,Québec,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),186971,p,186971,p
2015,2015,QC,Quebec,Québec,Fenitrothion,Fénitrothion,0,p,0,p
2015,2015,QC,Quebec,Québec,Other insecticides,Autres insecticides,0,p,0,p
2015,2015,SK,Saskatchewan,Saskatchewan,B.t. (Bacillus thuringiensis),B.t. (Bacillus thuringiensis),0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Fenitrothion,Fénitrothion,0,a,0,a
2015,2015,SK,Saskatchewan,Saskatchewan,Other insecticides,Autres insecticides,0,a,0,a
