Year,Année,ISO,Jurisdiction,Juridiction,Revenues,Revenus,Value (dollars),Data qualifier,Valeur (en dollar),Qualificatifs de données
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n
1992,1992,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n
1992,1992,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",198000,a,198000,a
1992,1992,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
1992,1992,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",1000,a,1000,a
1992,1992,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
1992,1992,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,0,a,0,a
1992,1992,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,10082000,a,10082000,a
1992,1992,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
1992,1992,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,59264000,a,59264000,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",26000,a,26000,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,,s,,s
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,72000,a,72000,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
1992,1992,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,153000,a,153000,a
1992,1992,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",852000,a,852000,a
1992,1992,QC,Quebec,Québec,Sales and rentals,Ventes et locations,155000,a,155000,a
1992,1992,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",296000,a,296000,a
1992,1992,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,0,a,0,a
1992,1992,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,0,a,0,a
1992,1992,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1992,1992,QC,Quebec,Québec,Rent charges,Frais de location,0,a,0,a
1992,1992,QC,Quebec,Québec,Stumpage charges,Droits de coupe,36618000,a,36618000,a
1992,1992,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",16000,a,16000,a
1992,1992,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,13000,a,13000,a
1992,1992,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",87000,a,87000,a
1992,1992,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,30000,a,30000,a
1992,1992,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,1833000,a,1833000,a
1992,1992,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
1992,1992,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,2979000,a,2979000,a
1992,1992,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
1992,1992,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
1992,1992,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1992,1992,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,,u,,u
1992,1992,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,0,a,0,a
1992,1992,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,,u,,u
1992,1992,YT,Yukon,Yukon,Rent charges,Frais de location,,u,,u
1992,1992,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,2394000,a,2394000,a
1993,1993,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,4882000,a,4882000,a
1993,1993,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
1993,1993,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,20711000,a,20711000,a
1993,1993,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
1993,1993,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",253000,a,253000,a
1993,1993,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,561000,a,561000,a
1993,1993,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10000,a,10000,a
1993,1993,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,989956000,a,989956000,a
1993,1993,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,17127000,a,17127000,a
1993,1993,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",11931000,a,11931000,a
1993,1993,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
1993,1993,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2014000,a,2014000,a
1993,1993,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,2347000,a,2347000,a
1993,1993,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
1993,1993,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,878000,a,878000,a
1993,1993,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",124000,a,124000,a
1993,1993,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,187000,a,187000,a
1993,1993,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",5000,a,5000,a
1993,1993,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,114000,a,114000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Stumpage charges,Droits de coupe,25857000,a,25857000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Rent charges,Frais de location,69000,a,69000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",20000,a,20000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Sales and rentals,Ventes et locations,296000,a,296000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",2068000,a,2068000,a
1993,1993,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,174000,a,174000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Stumpage charges,Droits de coupe,1051000,a,1051000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Rent charges,Frais de location,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",273000,a,273000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Sales and rentals,Ventes et locations,6000,a,6000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",11000,a,11000,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Protection fees,Coût de protection du territoire,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Stumpage charges,Droits de coupe,3631000,a,3631000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Rent charges,Frais de location,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Sales and rentals,Ventes et locations,0,a,0,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",12000,a,12000,a
1993,1993,NS,Nova Scotia,Nouvelle-Écosse,Protection fees,Coût de protection du territoire,0,a,0,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Area/holding charges,Droits de location ou de jouissance,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Reforestation levies,Droits de reboisement,150000,a,150000,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Protection fees,Coût de protection du territoire,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",5000,a,5000,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Sales and rentals,Ventes et locations,,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",,n,,n
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Stumpage charges,Droits de coupe,107000,a,107000,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,Rent charges,Frais de location,,n,,n
1993,1993,ON,Ontario,Ontario,Stumpage charges,Droits de coupe,97005000,a,97005000,a
1993,1993,ON,Ontario,Ontario,Rent charges,Frais de location,0,a,0,a
1993,1993,ON,Ontario,Ontario,Area/holding charges,Droits de location ou de jouissance,20544000,a,20544000,a
1993,1993,ON,Ontario,Ontario,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,ON,Ontario,Ontario,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",10000,a,10000,a
1993,1993,ON,Ontario,Ontario,Sales and rentals,Ventes et locations,0,a,0,a
1993,1993,ON,Ontario,Ontario,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",182000,a,182000,a
1993,1993,ON,Ontario,Ontario,Protection fees,Coût de protection du territoire,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Stumpage charges,Droits de coupe,111000,a,111000,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Rent charges,Frais de location,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Reforestation levies,Droits de reboisement,72000,a,72000,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Sales and rentals,Ventes et locations,3000,a,3000,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",41000,a,41000,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Protection fees,Coût de protection du territoire,0,a,0,a
1993,1993,QC,Quebec,Québec,Stumpage charges,Droits de coupe,74586000,a,74586000,a
1993,1993,QC,Quebec,Québec,Rent charges,Frais de location,0,a,0,a
1993,1993,QC,Quebec,Québec,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,QC,Quebec,Québec,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,QC,Quebec,Québec,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",309000,a,309000,a
1993,1993,QC,Quebec,Québec,Sales and rentals,Ventes et locations,192000,a,192000,a
1993,1993,QC,Quebec,Québec,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",1074000,a,1074000,a
1993,1993,QC,Quebec,Québec,Protection fees,Coût de protection du territoire,0,a,0,a
1993,1993,SK,Saskatchewan,Saskatchewan,Stumpage charges,Droits de coupe,3102000,a,3102000,a
1993,1993,SK,Saskatchewan,Saskatchewan,Rent charges,Frais de location,0,a,0,a
1993,1993,SK,Saskatchewan,Saskatchewan,Area/holding charges,Droits de location ou de jouissance,5000,a,5000,a
1993,1993,SK,Saskatchewan,Saskatchewan,Reforestation levies,Droits de reboisement,1817000,a,1817000,a
1993,1993,SK,Saskatchewan,Saskatchewan,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",73000,a,73000,a
1993,1993,SK,Saskatchewan,Saskatchewan,Sales and rentals,Ventes et locations,26000,a,26000,a
1993,1993,SK,Saskatchewan,Saskatchewan,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",47000,a,47000,a
1993,1993,SK,Saskatchewan,Saskatchewan,Protection fees,Coût de protection du territoire,20000,a,20000,a
1993,1993,YT,Yukon,Yukon,Stumpage charges,Droits de coupe,15000,e,15000,e
1993,1993,YT,Yukon,Yukon,Rent charges,Frais de location,2000,a,2000,a
1993,1993,YT,Yukon,Yukon,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1993,1993,YT,Yukon,Yukon,Reforestation levies,Droits de reboisement,0,a,0,a
1993,1993,YT,Yukon,Yukon,Protection fees,Coût de protection du territoire,3000,a,3000,a
1993,1993,YT,Yukon,Yukon,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",0,a,0,a
1993,1993,YT,Yukon,Yukon,Sales and rentals,Ventes et locations,0,a,0,a
1993,1993,YT,Yukon,Yukon,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",0,a,0,a
1994,1994,AB,Alberta,Alberta,Stumpage charges,Droits de coupe,51465000,a,51465000,a
1994,1994,AB,Alberta,Alberta,Rent charges,Frais de location,,n,,n
1994,1994,AB,Alberta,Alberta,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",5494000,a,5494000,a
1994,1994,AB,Alberta,Alberta,Sales and rentals,Ventes et locations,108000,a,108000,a
1994,1994,AB,Alberta,Alberta,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",221000,a,221000,a
1994,1994,AB,Alberta,Alberta,Protection fees,Coût de protection du territoire,,n,,n
1994,1994,AB,Alberta,Alberta,Reforestation levies,Droits de reboisement,6709000,a,6709000,a
1994,1994,AB,Alberta,Alberta,Area/holding charges,Droits de location ou de jouissance,4962000,a,4962000,a
1994,1994,BC,British Columbia,Colombie-Britannique,Stumpage charges,Droits de coupe,1854755000,a,1854755000,a
1994,1994,BC,British Columbia,Colombie-Britannique,Rent charges,Frais de location,17219000,a,17219000,a
1994,1994,BC,British Columbia,Colombie-Britannique,Area/holding charges,Droits de location ou de jouissance,,u,,u
1994,1994,BC,British Columbia,Colombie-Britannique,Reforestation levies,Droits de reboisement,,u,,u
1994,1994,BC,British Columbia,Colombie-Britannique,Protection fees,Coût de protection du territoire,,u,,u
1994,1994,BC,British Columbia,Colombie-Britannique,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",2653000,a,2653000,a
1994,1994,BC,British Columbia,Colombie-Britannique,Sales and rentals,Ventes et locations,,u,,u
1994,1994,BC,British Columbia,Colombie-Britannique,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",9836000,a,9836000,a
1994,1994,MB,Manitoba,Manitoba,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1994,1994,MB,Manitoba,Manitoba,Reforestation levies,Droits de reboisement,1184000,a,1184000,a
1994,1994,MB,Manitoba,Manitoba,Protection fees,Coût de protection du territoire,120000,a,120000,a
1994,1994,MB,Manitoba,Manitoba,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",96000,a,96000,a
1994,1994,MB,Manitoba,Manitoba,Sales and rentals,Ventes et locations,187000,a,187000,a
1994,1994,MB,Manitoba,Manitoba,"Other (bonuses, penalties, interest charges)","Autres (suppléments, amendes, frais d'intérêts)",6000,a,6000,a
1994,1994,MB,Manitoba,Manitoba,Stumpage charges,Droits de coupe,2187000,a,2187000,a
1994,1994,MB,Manitoba,Manitoba,Rent charges,Frais de location,0,a,0,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,Area/holding charges,Droits de location ou de jouissance,0,a,0,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,Reforestation levies,Droits de reboisement,0,a,0,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,Protection fees,Coût de protection du territoire,160000,a,160000,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,Permit and licence fees (export fees),"Permis et frais de tenure (frais d'exportation)",13000,a,13000,a
